transcript_id,median_expression
PNW80718,4.738853
PNW81241,0.2112065
PNW81161,4.3830725
PNW81075,4.6255630000000005
PNW80312,4.146656
PNW80576,0.447596
PNW81117,0.1298135
PNW80356,1.6865575000000002
PNW80775,0.9425135
PNW81371,1.4735
PNW80911,1.0195995
PNW81280,1.2278285
PNW81401,0.3266475
PNW81029,0.0
PNW80924,32.973777999999996
PNW80811,1.243435
PNW81374,32.0829835
PNW81012,1189.4910795
PNW81436,0.0
PNW81226,43.762392500000004
PNW80806,193.09203
PNW81096,1.8157125
PNW80622,0.2857525
PNW80464,19.65977
PNW81246,3.5990889999999998
PNW81160,0.415776
PNW80352,5.218508
PNW80853,9.679756999999999
PNW81120,3.197242
PNW80610,0.0
PNW81403,42.213726
PNW80658,41.162877
PNW80465,1.8464565000000002
PNW81188,0.773076
PNW80792,0.093279
PNW81266,5.476604
PNW80964,1.413602
PNW81229,38.8574765
PNW81286,2.985956
PNW80440,0.8543305
PNW80604,16.5252915
PNW80309,0.884753
PNW80930,5.8676829999999995
PNW81235,0.049472
PNW80852,6.108189500000001
PNW81059,2.414799
PNW80325,0.2708245
PNW81274,730.5597905
PNW81457,0.303439
PNW81213,17.417216500000002
PNW81428,209.0262945
PNW80803,101.9422515
PNW80592,0.40586
PNW80777,10.4046115
PNW81409,0.3835505
PNW80715,13.2894215
PNW81475,0.2794265
PNW81249,24.032352500000002
PNW80652,18.4350865
PNW80477,16.671216
PNW80962,21.880076499999998
PNW81178,3.1739189999999997
PNW81103,0.265829
PNW81127,0.0
PNW79592,3.4791324999999995
PNW79844,102.11241100000001
PNW80111,0.0
PNW80112,0.0
PNW79843,7.2429524999999995
PNW79842,0.0
PNW80020,1.0435685
PNW80233,0.4186335
PNW79865,0.0
PNW79864,0.0
PNW80218,6.827908
PNW79548,1.0078325000000001
PNW80226,2.7028345000000003
PNW79572,0.284848
PNW80106,7.060646500000001
PNW79942,12.212390000000001
PNW79638,4.7731795
PNW80254,101.512819
PNW80170,136.99188900000001
PNW79568,4.3021405
PNW79874,0.2633225
PNW79891,47.262868
PNW80305,0.0
PNW80303,1.318022
PNW80304,0.804117
PNW80070,5.167716
PNW79971,0.0303655
PNW79615,0.23956100000000002
PNW79978,0.044205
PNW79521,26.686321500000002
PNW80251,2.6158805
PNW80284,0.0
PNW80283,1.490714
PNW79668,0.709224
PNW79667,2.7355925
PNW80177,14.2837815
PNW80262,0.258984
PNW79765,0.2592605
PNW79540,9.089517
PNW80028,0.9137835
PNW79639,2.8824945
PNW79640,0.0
PNW79685,2.453983
PNW79966,97.5046385
PNW79908,0.5284435000000001
PNW80094,1.6418335
PNW79526,18.359408
PNW79576,7.8255955
PNW80197,0.8181174999999999
PNW79620,51.097988
PNW79619,0.1134545
PNW79618,3.736585
PNW79708,2.4725475
PNW79709,0.483573
PNW80162,15.8859215
PNW79791,0.7529875
PNW80175,33.951656
PNW79717,4.2227025000000005
PNW80103,50.5760415
PNW79740,2.9375039999999997
PNW80145,3.4952375
PNW79930,1.4150930000000002
PNW80078,0.5246835
PNW80079,2.500634
PNW79694,0.0
PNW80239,3.959368
PNW79887,3.6553955
PNW79706,2.3446689999999997
PNW79940,9.003371
PNW80073,0.9174885
PNW80074,1.6622350000000001
PNW79999,5.267526
PNW80246,7.883027500000001
PNW80090,5.751158
PNW79914,0.3095485
PNW79949,0.0
PNW80167,0.365379
PNW80168,5.5199785
PNW79960,0.094498
PNW79696,0.6259735
PNW79768,0.8627255
PNW79767,2.4768565
PNW79734,0.571519
PNW79606,175.408086
PNW79605,12976.905427500002
PNW79611,0.6381405
PNW79711,4.6051365
PNW80144,0.363172
PNW79722,4.577015
PNW80031,1.396185
PNW79541,0.463817
PNW80265,1.572173
PNW80002,0.004303
PNW80223,27.894978
PNW79677,0.1705115
PNW80047,0.0842945
PNW80007,2.5870830000000002
PNW79693,0.1068355
PNW80086,0.0959355
PNW79547,2694.4940685
PNW80204,0.8054605
PNW79750,1.2743185000000001
PNW79749,0.0
PNW79990,0.0
PNW79991,7.8522385
PNW79519,1148.4415840000001
PNW79779,15.7371455
PNW79924,2.5698145
PNW80146,0.602919
PNW80134,3.8972015000000004
PNW79789,0.41697850000000003
PNW80263,0.9704385
PNW80276,8.218937
PNW79784,0.0
PNW79783,0.0
PNW79876,4.253550499999999
PNW79877,0.0
PNW79614,0.0285815
PNW80098,0.456651
PNW79825,27.148238499999998
PNW80115,2.5022094999999998
PNW80186,0.1460245
PNW80252,0.31066099999999996
PNW79539,1.8163765
PNW80179,33.3071025
PNW79566,0.31754
PNW79778,4.589172
PNW80048,0.0
PNW80133,14.042729000000001
PNW79532,147.23838949999998
PNW79845,1.10882
PNW79635,2.1939585
PNW79636,1.9762915
PNW80247,26.5035545
PNW80248,187.6915055
PNW79512,5.9964765
PNW79824,0.0
PNW80019,34.3010635
PNW79895,11.035254499999999
PNW79896,2.9945690000000003
PNW80213,0.0
PNW80214,5.980188500000001
PNW79867,3.2521644999999997
PNW79910,2.574539
PNW80052,27.425058
PNW80109,0.7198669999999999
PNW80217,3.8336255
PNW80034,12.5445285
PNW80033,0.4040255
PNW80185,0.0408325
PNW80255,3.7635345000000004
PNW80270,8.3144635
PNW79836,0.174569
PNW79588,0.8794785
PNW80290,0.113792
PNW80289,1.0013785
PNW79597,3.934055
PNW79731,1.6999805
PNW79641,0.8537455
PNW80277,12.1682165
PNW79801,0.025083
PNW79800,0.17736649999999998
PNW79538,14.720081
PNW79650,0.7187425000000001
PNW79787,1.117907
PNW79875,1.3718755
PNW79645,3.0964635
PNW79932,1.979866
PNW79885,5.3948805
PNW79632,0.473778
PNW79878,3.3414550000000003
PNW79879,0.0
PNW79967,11.497819
PNW79679,4.0758835
PNW79603,1.1417855000000001
PNW80285,9.413359999999999
PNW79981,0.0
PNW79982,0.0
PNW79855,6.4160545
PNW80207,9978.481127
PNW80164,3.1715865
PNW79501,0.3956085
PNW79690,1.608074
PNW80189,0.640922
PNW80035,2.923621
PNW79662,19.473452
PNW79892,0.374735
PNW80249,0.6168325
PNW79543,0.493119
PNW79624,2.4449615
PNW79594,0.0
PNW79793,3.5831684999999998
PNW80044,2.825789
PNW79712,0.786835
PNW79955,3.347797
PNW79956,6.4638535
PNW79957,3.1257555000000004
PNW79989,0.0891715
PNW80057,30.627574499999998
PNW79574,3.1731605
PNW79710,1.0817665
PNW79642,7.209115
PNW79643,0.085824
PNW79737,6.571304
PNW79736,0.0289885
PNW79766,0.021576
PNW79531,79.6883375
PNW79701,12.2489245
PNW80237,2.5859505
PNW80110,2.590796
PNW79846,0.2674455
PNW79727,0.0
PNW79992,0.8761745
PNW79746,4.982975
PNW79747,0.0
PNW80286,0.6870905
PNW80287,20.6782925
PNW79702,11.9304665
PNW79733,0.1643595
PNW80240,8.842708
PNW79986,0.0
PNW79969,1.0494314999999999
PNW79528,0.165107
PNW80166,1.5914905000000001
PNW80211,3.1384175
PNW79674,72.20406
PNW80209,0.29010250000000004
PNW79637,1.3150495
PNW79781,2.5159995
PNW79780,58.7384585
PNW79881,4.6245215
PNW80261,3.8607430000000003
PNW80102,50.286504
PNW80076,0.851532
PNW80077,0.0
PNW80093,2.7371375000000002
PNW79830,30.2862455
PNW79899,0.2072725
PNW79665,19.483552
PNW79516,0.37808949999999997
PNW80149,6.5153045
PNW79623,5.627196
PNW79651,2.3030470000000003
PNW79688,12.8144975
PNW80154,6.792385
PNW79554,27.007558500000002
PNW79627,19.1019935
PNW79549,5.3222510000000005
PNW80225,2.5187105
PNW80050,0.6371125000000001
PNW79743,0.0
PNW79742,5.2414025
PNW79928,2.2665729999999997
PNW79931,1.3527164999999999
PNW79571,39.523289500000004
PNW80089,1.6410505
PNW80242,1.6844205
PNW79963,0.089902
PNW79980,3.7152035000000003
PNW79927,968.0223325000001
PNW80171,11.485285000000001
PNW79939,1.269273
PNW79962,0.0426005
PNW80036,0.0
PNW80037,8.046194999999999
PNW80104,2.164463
PNW79782,0.285347
PNW79958,0.1313585
PNW79612,0.2542995
PNW79613,0.0
PNW80005,0.0
PNW79894,3.3106175
PNW80013,3.6038235
PNW79723,1.6821045
PNW80101,0.767442
PNW80022,1.7083335000000002
PNW79561,13.221714
PNW79648,0.8156680000000001
PNW79698,0.1414305
PNW79976,0.0
PNW79965,0.0
PNW79591,1.393572
PNW79937,118.0712875
PNW80097,1.0652955
PNW80139,17.1879215
PNW80140,6.5404965
PNW79505,1.4244645
PNW79504,4.8498115
PNW79754,2.5698795
PNW80264,1.7127385
PNW79970,0.0
PNW79869,1.7296515
PNW79811,2.278902
PNW79857,1.4219735
PNW79699,13.54326
PNW80174,0.833483
PNW80184,3.0449759999999997
PNW79728,0.862025
PNW80199,0.159219
PNW80200,0.014157
PNW80282,67.6702715
PNW79822,0.07689700000000001
PNW80041,0.2986445
PNW80212,2.0641030000000002
PNW79626,2.7053559999999996
PNW80260,0.713394
PNW80259,0.6011185
PNW80203,16.007897
PNW80156,12.669540000000001
PNW80210,1.7760605
PNW79950,3.1092925
PNW79511,2.190088
PNW79510,7.7741325
PNW79537,0.3455035
PNW79985,0.4206505
PNW80038,2.1825475
PNW79653,0.6816260000000001
PNW79916,2.2188125
PNW79973,4.3100985000000005
PNW79936,0.2403475
PNW80068,178.1788885
PNW79586,0.474512
PNW79587,0.035199
PNW79785,2.411561
PNW79630,1.314032
PNW79684,0.5435525
PNW80056,0.9985035
PNW79748,1.4261005
PNW80003,0.0
PNW79558,0.600464
PNW79557,0.03641
PNW79854,1.7476085000000001
PNW79683,0.7322595000000001
PNW79826,3.5432425
PNW79929,4.4788
PNW80024,3.421225
PNW79786,0.8234425000000001
PNW79673,0.8272515
PNW80071,0.016129
PNW80072,0.0
PNW80100,12.739062500000001
PNW79569,2.3792085
PNW79660,0.063541
PNW79659,44.25933
PNW80122,33.1602575
PNW80142,0.044771
PNW79953,0.26658
PNW79954,8.3522015
PNW79689,7.6646399999999995
PNW80266,2.3910970000000002
PNW80243,2.6578090000000003
PNW79744,0.904111
PNW79745,0.082757
PNW80275,0.120256
PNW79997,1.901066
PNW79998,0.2145855
PNW79506,34.94327
PNW79705,4.3305135
PNW79938,6.015153
PNW79880,21.566545499999997
PNW79926,71.094379
PNW79585,2.4397705
PNW79584,0.424256
PNW79725,7.359084
PNW79726,23.871327
PNW80032,44.0815
PNW80055,1.2559665
PNW80274,0.884706
PNW79925,56.5879065
PNW79714,9.4578525
PNW79773,0.27477999999999997
PNW80099,2.5510115
PNW80191,0.200222
PNW79829,0.3921425
PNW80181,25.3406465
PNW80182,0.0
PNW80294,3.7723229999999996
PNW79716,18.9661675
PNW80000,1.24577
PNW80001,0.70255
PNW79922,320.577484
PNW79934,19.777117
PNW79979,1.3058830000000001
PNW80158,8.996249
PNW79774,2.8486975
PNW80155,1417.381319
PNW79596,0.09498100000000001
PNW80299,7.876112
PNW80124,0.1738295
PNW80092,34.6281665
PNW79669,4.172594
PNW79850,3.9861315
PNW79863,0.0
PNW79862,1.0445685
PNW79607,0.526655
PNW80015,2.3151580000000003
PNW80193,4.238906
PNW79906,0.064547
PNW79994,9.1662245
PNW79598,2.5027755
PNW80043,7.0736615
PNW80268,1.4794475
PNW80169,0.604222
PNW80220,0.6241715
PNW79961,1.769664
PNW79600,0.4418295
PNW79601,0.531193
PNW79977,3.325954
PNW80045,3.7259785
PNW79628,5.480561
PNW79812,3.5954845
PNW79661,0.536619
PNW79911,4.826225
PNW80051,0.9532
PNW79680,119.25833150000001
PNW79889,0.1434425
PNW79890,0.0
PNW79815,0.9435165
PNW79697,0.239825
PNW79560,0.4195585
PNW79509,3.2886949999999997
PNW79828,1.1876255
PNW79839,0.1129
PNW79840,2.068133
PNW79835,0.0422385
PNW80280,2.301727
PNW79553,516.435989
PNW79777,6.0721365
PNW80130,14.017535
PNW80291,0.16006150000000002
PNW79715,0.0689265
PNW79518,15.383975
PNW79550,5.388603
PNW79858,1.529501
PNW79868,0.0
PNW79888,0.0
PNW80012,0.17883
PNW79933,2.797669
PNW80121,78.679585
PNW80258,0.12458150000000001
PNW80257,0.12458150000000001
PNW79513,0.752384
PNW79567,11.399156000000001
PNW79700,4.8816939999999995
PNW80053,10.8761435
PNW80273,34.978608
PNW79886,17.8931065
PNW79570,2.468972
PNW79798,2.3601
PNW79968,1.000743
PNW80084,2.1109515
PNW80173,0.476197
PNW79943,1.7341265000000001
PNW79732,8.633169
PNW79995,0.37871900000000003
PNW79610,0.451061
PNW79583,7.948552
PNW79987,0.1694685
PNW79903,2.8399055
PNW79904,26.117442
PNW80010,23.050132499999997
PNW80011,3.817104
PNW79944,29.660477999999998
PNW79670,4.0925235
PNW80192,0.7136715
PNW79524,10.202210000000001
PNW79764,0.3701525
PNW80187,0.8435695000000001
PNW79912,0.29765549999999996
PNW79535,2.646802
PNW80256,2.1978665
PNW79860,0.0
PNW80238,0.982341
PNW79905,4.945252
PNW79809,20.8186605
PNW79817,4.5866085000000005
PNW79816,4.164688
PNW80026,6.2614995
PNW80067,0.793558
PNW80141,0.0
PNW80202,6.2824195
PNW79752,1.6444865
PNW79753,0.0
PNW79599,3.9369035
PNW80030,4.1178405
PNW79739,3.6658150000000003
PNW79738,0.13292
PNW79720,13.5998725
PNW80117,2.538161
PNW79849,0.6464095000000001
PNW80151,56.969153
PNW80152,0.0
PNW79682,0.2298575
PNW80298,0.348255
PNW80075,1.7157615
PNW79853,26.881425
PNW79921,0.09437
PNW79559,1.9419449999999998
PNW80231,18.486223000000003
PNW80008,0.2535945
PNW79893,0.09654299999999999
PNW79575,0.0
PNW79534,8.9642455
PNW80222,0.191307
PNW80172,1.7239115
PNW79799,6.707589499999999
PNW79804,13.1620745
PNW79756,262.324114
PNW79686,0.0445565
PNW79901,0.1880125
PNW80113,0.0
PNW79514,0.47312200000000004
PNW80272,1.8576915
PNW79691,0.6614965
PNW80279,44.3403435
PNW79814,1.1141905
PNW79948,0.0620475
PNW80061,0.019953
PNW80241,0.0875535
PNW80297,12.5168655
PNW80023,27.954863999999997
PNW80064,4.325353
PNW80063,0.3584705
PNW79872,0.781165
PNW79808,173.1784405
PNW79806,672.294193
PNW80230,7.3710775
PNW80150,47.5662765
PNW80293,9.180021
PNW79810,1.225892
PNW79622,1.3490925
PNW80114,4.4313185
PNW79646,5.413526
PNW79755,0.321672
PNW79508,0.0
PNW79771,11.086462000000001
PNW79819,0.0258535
PNW79802,8.942367
PNW80006,0.708725
PNW79827,1.4358680000000001
PNW80138,12.648991500000001
PNW79593,0.0430405
PNW79595,161.388986
PNW79897,0.215358
PNW80004,0.12251050000000001
PNW80178,39.264383
PNW79647,4.253665
PNW80208,3.0219454999999997
PNW80085,1.9043225
PNW80009,1.285227
PNW80301,0.463798
PNW80300,1.0273729999999999
PNW80271,0.1677195
PNW80125,18.294646
PNW80194,0.2990575
PNW80195,0.0
PNW79918,9.1627935
PNW80062,76.3439285
PNW79649,1.6315095
PNW79625,5.8307555
PNW80244,0.6132225
PNW80245,1.3237005000000002
PNW80302,3.5946425
PNW79770,59.4629585
PNW80163,1.716035
PNW79675,0.2928255
PNW79556,0.0
PNW79507,0.0
PNW79704,23.6345435
PNW80017,2.52288
PNW80018,13.7913545
PNW79551,0.33503550000000004
PNW79695,10.355521
PNW80108,5.361554
PNW80107,31.320580999999997
PNW79631,11.839688500000001
PNW79866,0.0
PNW80105,5.9687185000000005
PNW79795,3.0309635
PNW79832,1.775183
PNW79831,21.574986
PNW79517,0.33539749999999996
PNW79790,16.018866
PNW80234,8.0445765
PNW79797,5.607964
PNW79941,2.062858
PNW79657,1.8498839999999999
PNW79707,2.589904
PNW79735,1.8227309999999999
PNW79851,13.713102500000002
PNW80292,3.1767585
PNW80188,6.4703075000000005
PNW79502,7.8038240000000005
PNW79555,6.4240835
PNW79788,16.7089125
PNW79664,0.640112
PNW80040,1.417606
PNW80198,0.4942055
PNW79898,0.1518335
PNW80224,0.152034
PNW80183,2.652127
PNW79759,0.6502435000000001
PNW79945,20.926053500000002
PNW80119,0.422056
PNW79947,0.0193985
PNW79503,0.445631
PNW79629,2.1231235
PNW79658,0.4061975
PNW79544,9.4460715
PNW80132,0.0
PNW79909,19.790105
PNW80206,0.0588685
PNW79861,0.046253
PNW80229,3.3357875000000003
PNW79847,0.312125
PNW79972,0.0
PNW79946,0.0
PNW80201,11.160134
PNW80083,0.170814
PNW80123,91.661899
PNW79883,9.5752435
PNW80046,14.4151735
PNW79522,0.1111365
PNW79856,0.0
PNW79761,9.495778
PNW79834,8.242686
PNW80091,2.221894
PNW79803,4.4858015
PNW79848,6.294261
PNW79713,0.1804615
PNW80176,21.8538915
PNW80088,7.2192305
PNW79655,10.660498500000001
PNW80058,5.814290000000001
PNW80059,0.0
PNW80039,0.0485245
PNW79563,4.51574
PNW79654,3.273673
PNW79760,0.3527935
PNW79796,2.7545420000000003
PNW79996,1.7959435
PNW79884,4.2931765
PNW79681,33.554035
PNW79604,8.051275
PNW79581,1.453787
PNW80227,56.076580500000006
PNW79565,0.9086095
PNW80216,2.9265084999999997
PNW79533,2.5013029999999996
PNW80049,0.027411
PNW79552,47.8055045
PNW79573,1.7679385
PNW79589,13.200524000000001
PNW79805,1.997208
PNW79663,20.7557345
PNW79671,3.0503980000000004
PNW80095,23.676723499999998
PNW80025,6.1576390000000005
PNW80180,1.183802
PNW80016,3.9522500000000003
PNW79523,1.157242
PNW79582,28.31624
PNW79769,0.259931
PNW80120,3.8630435000000003
PNW79644,1.2802795
PNW80159,9.822282
PNW79590,44.4559785
PNW79542,5.265557
PNW79772,53.777104
PNW80157,3.7018525
PNW79621,21.3637595
PNW80054,11.093672999999999
PNW80021,1.998077
PNW80136,40.3533865
PNW79608,8.264558000000001
PNW79983,0.0
PNW79757,7.3925735
PNW79952,0.0494305
PNW80069,6.611047
PNW79580,1.946278
PNW80129,18.754825500000003
PNW79578,0.2200505
PNW80014,0.9344105
PNW80235,7.294776499999999
PNW79951,89.7541805
PNW80080,0.37602599999999997
PNW80131,0.0
PNW79730,33.5615465
PNW79718,0.0491645
PNW79758,1.3320694999999998
PNW79609,6.799843
PNW79579,0.4550765
PNW79833,98.20828549999999
PNW79545,1.6377305
PNW79577,4.6296905
PNW80118,9.373473
PNW80042,1.308888
PNW79564,6.8641755
PNW80196,0.07836199999999999
PNW80295,1.7944039999999999
PNW79988,0.0
PNW80027,0.6146065000000001
PNW79741,1.4484145
PNW79529,2.4133845
PNW80148,1.2519014999999998
PNW80082,0.2069645
PNW79652,7.3853409999999995
PNW80161,0.826328
PNW79837,5.1570985
PNW80147,0.3251155
PNW80281,1.7129465
PNW79729,6.1804095000000006
PNW79792,2.2658885
PNW79818,4.5896475
PNW80066,12.32931
PNW79602,0.612311
PNW79676,6.525438
PNW79525,1.502105
PNW79687,0.1049505
PNW79813,3.0426415
PNW80267,18.084958
PNW80065,0.047155999999999997
PNW79666,0.272872
PNW79520,2.7523985
PNW79562,0.882187
PNW79935,23.533208000000002
PNW80232,7.61782
PNW79841,4.3100365
PNW79634,15.325313
PNW80190,32.603636
PNW79838,1.3075910000000002
PNW79672,2.506045
PNW80296,13.724314
PNW79763,290.4195935
PNW79907,0.89123
PNW79807,383.7200575
PNW79964,0.0
PNW79762,1.0546595
PNW80250,1.103353
PNW79917,6.6593365
PNW80126,2.211176
PNW79692,1.097005
PNW79852,25.355484
PNW80143,42.871963
PNW80127,4.491348
PNW80128,1.153982
PNW79871,0.2505465
PNW79974,1.2531695
PNW79913,3.3046975
PNW80215,1.3930845
PNW80029,0.292041
PNW80137,1.8096485
PNW79527,9.2627845
PNW80278,1.405908
PNW79751,1.8478345
PNW80135,57.0410685
PNW79724,13.1404185
PNW80236,1.236812
PNW79536,1.4255255
PNW79678,31.159465
PNW79975,0.0
PNW80205,7.2857235000000005
PNW79882,12.4733555
PNW79900,0.042622
PNW79719,13.207112
PNW79703,0.2694475
PNW79530,42.652782
PNW79902,9.149822
PNW79775,1.1636385
PNW79993,4.222434
PNW80060,2.51875
PNW79859,0.8043895
PNW79870,2.7614425
PNW80081,34.249193500000004
PNW79515,20.621782500000002
PNW79915,1.0211459999999999
PNW80269,27.418506
PNW79919,2.0046525
PNW79821,54.4173375
PNW79721,0.5742535
PNW80219,1.0390625
PNW79820,12.558146
PNW79776,0.1511645
PNW79823,0.0
PNW79923,16.177630999999998
PNW79656,13.149392
PNW80288,0.788114
PNW79873,0.278243
PNW80116,45.082255
PNW80160,0.0316545
PNW79616,0.230265
PNW80087,5.7199314999999995
PNW79959,0.934474
PNW79617,10.553214
PNW79984,0.16916299999999998
PNW79633,9603.746572
PNW79794,0.0173845
PNW79920,6232.8012284999995
PNW80153,2.1789195
PNW80253,1.501678
PNW78468,14.96715
PNW78489,4.315919
PNW79009,61.3315585
PNW79231,0.0
PNW78410,6.9109695
PNW79176,3.8571385
PNW78246,0.0
PNW79295,0.704323
PNW78994,0.583049
PNW78851,10.791617
PNW79471,13.884293999999999
PNW79410,36.397090999999996
PNW79087,0.900166
PNW79348,0.1932125
PNW79285,0.268037
PNW79228,0.3358415
PNW79133,0.0
PNW79132,0.4234865
PNW78223,7.2913385
PNW78758,0.9523360000000001
PNW78859,3.8341795000000003
PNW78874,0.922841
PNW78875,0.6129385
PNW78906,70.310948
PNW78907,0.8366870000000001
PNW78403,6.819248
PNW79347,0.49507999999999996
PNW79326,2973.5811215000003
PNW78649,1.62274
PNW79398,8.4542555
PNW78693,0.174168
PNW78692,0.0
PNW79329,82.6719495
PNW78536,167.47913350000002
PNW79095,7.882638999999999
PNW78722,0.9034735
PNW78723,0.0
PNW79223,0.1614745
PNW79224,0.0
PNW79337,0.160944
PNW79339,0.0
PNW78504,1.852213
PNW78944,8.024849
PNW78201,0.0
PNW78970,2743.2796865
PNW79059,1.7171405000000002
PNW78269,0.513486
PNW78373,0.0
PNW78371,0.0
PNW78372,0.0
PNW79249,132.74087
PNW79498,0.8154435
PNW79500,0.0
PNW79499,0.7684545
PNW79260,2.718428
PNW78534,1.5707735
PNW79125,1.727911
PNW79124,0.8902205
PNW79456,27.536661
PNW79070,4.287401
PNW79071,0.0
PNW79186,0.0
PNW79185,0.0
PNW79359,1.034866
PNW78420,6.294259
PNW78421,5.773462
PNW78521,2.588182
PNW79465,4.5482525
PNW78515,3.7254050000000003
PNW79490,1.3633705
PNW78427,15.068953500000001
PNW78627,0.12679600000000002
PNW78214,68.008261
PNW78208,10.857103500000001
PNW79264,1.3757825
PNW78730,8.298348500000001
PNW79225,9.0821065
PNW79169,21.5047915
PNW79148,0.20303649999999998
PNW79282,46.9512245
PNW79006,2.965504
PNW78903,124.131691
PNW78600,0.7449405
PNW79241,0.144176
PNW78360,4.2080505
PNW78359,0.040831
PNW78358,0.0
PNW78475,3.5302465
PNW78494,16.8453065
PNW79341,2.5150129999999997
PNW78226,15.772996500000001
PNW78784,56.36715
PNW78941,0.9742995
PNW78394,165.1933575
PNW78495,39.424133499999996
PNW79302,47.110122
PNW79309,12.228149499999999
PNW78369,2.075889
PNW79104,0.2448145
PNW78681,178.208705
PNW79267,2.4626515
PNW79284,7.005701
PNW78543,0.153924
PNW78441,28.559886
PNW78637,0.063777
PNW79266,5.176165
PNW78623,1.430914
PNW78622,1.223236
PNW79288,115.0774615
PNW78674,5.773707
PNW79145,7.951052000000001
PNW79144,0.0
PNW78399,2.379163
PNW78326,1.773904
PNW78302,7.682021
PNW78225,2.122153
PNW78660,3.3382005
PNW79384,0.382142
PNW78579,0.183946
PNW78879,0.8605610000000001
PNW78374,0.2350755
PNW79250,26.766554
PNW78442,4.053088499999999
PNW78678,95.34169650000001
PNW78686,1.1248095
PNW78990,46.239335
PNW79261,67.0442755
PNW78557,1170.4601480000001
PNW78558,24.9588155
PNW78783,0.0
PNW78782,0.8169875
PNW78838,13.229931
PNW78299,0.815702
PNW78379,2.9154555
PNW79012,4.613052
PNW79106,1.1360204999999999
PNW79438,0.0
PNW79440,11.7705605
PNW79439,0.0
PNW78205,4.1726665
PNW78204,6.0135575
PNW78241,1.6311525
PNW78346,24.339264
PNW79177,0.9576275
PNW78582,0.0
PNW78754,1.0967495
PNW78757,0.0823145
PNW78261,0.0
PNW78752,2.6590705
PNW79160,101.872856
PNW79159,91.28801200000001
PNW78852,20.037853499999997
PNW79089,13.221923
PNW79090,0.874735
PNW79094,6.537399499999999
PNW79210,3.9655565
PNW79271,0.237458
PNW78473,133.7201995
PNW78416,0.0759065
PNW78210,6.706438500000001
PNW78516,0.0
PNW78517,0.0
PNW78921,4.046820500000001
PNW78651,0.656956
PNW79425,1.86679
PNW78956,1.9966949999999999
PNW78876,0.0563315
PNW78814,71.48371300000001
PNW78576,1.3884345
PNW79335,0.747327
PNW79336,4.1556365
PNW78405,1.342562
PNW79432,5.972869
PNW79433,1.4108995
PNW79029,5.7190025
PNW79170,0.7939705
PNW79235,1.8998835
PNW78367,508.4014065
PNW78658,1.8338585
PNW78538,0.029849
PNW78227,0.0119795
PNW78813,7.4571425
PNW79086,1.23376
PNW79060,1.9433765
PNW78364,4.1385585
PNW78862,13.1902285
PNW78823,1.1726064999999999
PNW79361,0.7603660000000001
PNW79362,0.5668985
PNW78438,0.09715099999999999
PNW78537,19.1539255
PNW78486,2.8356434999999998
PNW78964,0.0
PNW79097,1.909004
PNW79096,3.382264
PNW78265,0.038708
PNW78264,0.0
PNW79142,0.0804845
PNW79103,28.8035695
PNW78417,1.577834
PNW79067,27.9763885
PNW79205,0.023983
PNW78317,1.2214690000000001
PNW78315,0.0
PNW78316,0.0
PNW78865,0.0
PNW78867,24.920358
PNW78868,13.5207405
PNW78574,1.4284575
PNW79101,1.8314835
PNW78836,0.9470425
PNW78338,5.101811
PNW78363,18.086995
PNW78630,0.267938
PNW79314,0.0
PNW79313,2.268558
PNW78330,8.652682500000001
PNW79233,1.18733
PNW79232,4.1749905
PNW78181,0.0180505
PNW78180,0.0
PNW79320,0.3036085
PNW79171,1.6284975
PNW79454,0.0898725
PNW79453,24.346297500000002
PNW79005,5.277363
PNW78283,4.164649
PNW79079,2.166828
PNW79317,68.185647
PNW79318,3.821999
PNW79316,0.0
PNW78863,61.495708500000006
PNW78824,0.088566
PNW78825,0.0
PNW79406,0.103282
PNW78731,4.2003885
PNW78745,16.66984
PNW78747,0.0
PNW78744,3.6444595
PNW78746,12.439193999999999
PNW78460,42.2310815
PNW78199,31.834141000000002
PNW78292,2.202226
PNW78756,2.819185
PNW78889,0.6795555
PNW78733,24.8926095
PNW79246,0.283771
PNW78738,3.843035
PNW79495,22.8972525
PNW79011,0.495618
PNW78971,27.536614999999998
PNW79026,0.056107500000000005
PNW78511,0.8168595
PNW78827,1.9610685
PNW78791,12.6338325
PNW79280,0.309848
PNW79020,0.34103799999999995
PNW78318,0.108063
PNW78710,3.4992885
PNW78572,3.8699015
PNW79207,0.669047
PNW78217,0.0
PNW78365,2.5377095
PNW79458,123.5197
PNW78422,3.051779
PNW79195,1.4208355
PNW79416,0.364274
PNW79415,0.2032805
PNW79417,14.990403
PNW78606,0.1941785
PNW78479,19.985886999999998
PNW78657,0.337259
PNW78832,0.5483150000000001
PNW79212,0.030873
PNW79213,0.0
PNW79214,0.0
PNW78419,0.088788
PNW79342,2.1499425
PNW79038,0.0
PNW79367,0.0
PNW79368,2.2230975
PNW78430,0.2599485
PNW79215,0.17985
PNW78597,5.783412
PNW78250,0.108015
PNW78385,0.1074275
PNW79494,4.565048
PNW78869,1.3767304999999999
PNW78575,0.7407305
PNW78229,0.108124
PNW78989,7.328605
PNW78386,5.39967
PNW78505,80.5165415
PNW78911,70.57412000000001
PNW78713,0.297276
PNW79268,24.770031
PNW78778,16.150726
PNW79378,0.0
PNW79379,0.081473
PNW78387,14.437674000000001
PNW78881,8.715276
PNW78680,28.885389
PNW78502,4.870805000000001
